Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales
2023-03-30,19,1177,Electronics,South,0,1,Rainy,37.2,97.83,286.15,4.66,499,493.98,480.37,12,366,150
2023-03-31,39,1192,Electronics,South,0,1,Rainy,21.9,99.45,185.76,7.76,954,1979.8,1929.7,36,243,85
2023-04-01,3,1130,Beauty,East,1,1,Cloudy,20.0,82.68,189.07,3.83,591,1572.15,1582.14,32,453,202
2023-04-02,30,1157,Sports,South,0,1,Rainy,24.0,115.57,299.32,4.37,358,192.4,198.09,21,252,84
2023-04-03,34,1200,Sports,West,0,1,Cloudy,18.8,104.95,226.79,3.08,350,882.94,840.36,14,319,119
2023-04-04,30,1168,Sports,South,1,0,Sunny,33.2,88.25,201.79,3.24,636,1891.76,1717.51,8,296,48
2023-04-05,23,1018,Clothing,East,0,0,Sunny,19.1,96.97,212.53,11.43,242,1556.07,1408.96,28,83,8
2023-04-06,29,1191,Beauty,South,1,0,Rainy,23.2,87.95,272.52,8.31,147,231.06,216.05,37,390,58
2023-04-07,34,1032,Grocery,South,0,1,Cloudy,28.1,109.99,218.03,4.72,112,1609.59,1564.48,16,280,115
2023-04-08,1,1098,Beauty,West,1,0,Rainy,20.8,92.4,187.84,11.51,687,636.35,699.95,5,353,76
2023-04-09,42,1100,Furniture,North,1,1,Sunny,14.2,89.96,247.75,4.15,179,323.43,321.48,2,51,16
2023-04-10,48,1170,Clothing,East,1,0,Rainy,15.2,117.45,295.84,9.68,849,1353.9,1317.36,7,422,78
2023-04-11,11,1008,Furniture,South,1,1,Cloudy,21.2,113.66,254.63,3.26,46,696.58,750.75,2,396,192
2023-04-12,3,1139,Furniture,South,0,0,Sunny,20.5,88.91,230.39,3.6,507,955.64,939.41,34,245,10
2023-04-13,9,1155,Beauty,North,1,1,Rainy,37.0,90.27,218.75,7.86,999,1246.54,1300.47,30,272,113
2023-04-14,13,1033,Grocery,South,0,0,Cloudy,12.5,83.79,228.46,10.98,127,537.07,510.29,46,357,20
2023-04-15,20,1085,Sports,West,1,0,Rainy,22.7,106.45,249.52,11.41,55,1508.48,1598.92,40,44,4
2023-04-16,1,1037,Sports,North,0,0,Rainy,19.7,102.88,238.06,6.1,663,1745.58,1909.94,25,251,3
2023-04-17,14,1117,Toys,East,1,0,Cloudy,18.4,110.74,290.87,6.04,933,413.32,400.18,31,415,59
2023-04-18,43,1088,Beauty,East,0,1,Rainy,29.3,118.59,195.15,5.04,488,1668.65,1541.93,45,171,50
2023-04-19,9,1089,Clothing,West,1,0,Cloudy,15.5,112.8,286.27,7.6,165,1688.02,1594.12,1,121,22
2023-04-20,39,1200,Grocery,North,1,0,Cloudy,38.4,101.23,224.94,3.9,189,1288.07,1380.54,14,451,76
2023-04-21,49,1184,Grocery,West,0,1,Sunny,38.8,117.96,215.58,11.11,451,1792.8,1781.33,8,389,153
2023-04-22,17,1182,Toys,East,0,0,Sunny,32.7,85.61,237.71,4.44,846,1954.09,2141.04,25,422,55
2023-04-23,11,1166,Furniture,West,0,0,Rainy,12.1,118.53,213.15,11.03,146,1465.66,1490.85,43,97,3
2023-04-24,18,1195,Clothing,North,0,1,Cloudy,13.1,105.14,236.53,8.94,325,1653.37,1667.01,39,252,94
2023-04-25,10,1019,Beauty,East,1,0,Rainy,35.1,90.22,255.23,6.83,192,1758.67,1826.0,50,269,39
2023-04-26,7,1023,Sports,East,0,1,Cloudy,38.9,96.87,256.57,10.79,306,1692.53,1771.21,16,347,126
2023-04-27,33,1085,Furniture,East,1,0,Sunny,13.0,112.24,209.13,7.45,625,895.85,853.88,49,443,70
2023-04-28,37,1097,Toys,West,0,0,Cloudy,35.1,105.71,191.83,3.85,802,515.3,523.56,45,482,46
2023-04-29,39,1108,Beauty,West,0,1,Cloudy,33.6,114.09,248.8,7.7,982,827.45,877.96,47,418,133
2023-04-30,14,1146,Grocery,North,1,0,Rainy,37.6,112.08,267.49,10.64,279,749.25,776.67,22,147,31
2023-05-01,18,1115,Beauty,North,1,1,Cloudy,39.7,90.53,275.24,4.88,809,1733.79,1785.21,47,225,87
2023-05-02,12,1128,Beauty,North,1,1,Cloudy,26.1,112.21,295.91,5.85,333,247.53,258.52,40,227,72
2023-05-03,21,1160,Furniture,South,1,0,Rainy,35.7,99.42,220.44,6.94,390,1521.8,1661.6,20,28,9
2023-05-04,33,1180,Sports,East,0,1,Cloudy,30.9,87.94,190.87,8.38,917,1343.22,1437.84,9,386,160
2023-05-05,22,1137,Clothing,West,0,1,Sunny,35.4,109.45,285.18,10.19,648,1161.71,1064.64,14,246,97
2023-05-06,10,1171,Clothing,North,1,0,Cloudy,39.5,89.81,207.1,8.83,241,333.48,319.93,1,459,84
2023-05-07,40,1124,Beauty,West,1,0,Rainy,15.6,100.74,227.95,8.18,943,1959.31,2056.02,45,427,89
2023-05-08,17,1111,Clothing,East,0,1,Cloudy,20.7,118.32,196.14,10.74,739,531.45,535.52,8,69,23
2023-05-09,33,1182,Furniture,East,0,0,Cloudy,20.5,108.09,297.18,10.39,249,957.31,971.53,3,255,28
2023-05-10,28,1017,Grocery,North,1,0,Rainy,24.3,108.25,187.65,6.19,997,1451.79,1472.04,46,34,0
2023-05-11,46,1154,Furniture,West,0,1,Sunny,29.9,92.39,263.66,5.74,258,1161.22,1248.54,26,93,32
2023-05-12,38,1081,Beauty,North,0,1,Cloudy,13.6,119.09,253.66,7.77,767,364.35,342.1,38,416,127
2023-05-13,49,1046,Beauty,South,0,1,Cloudy,13.6,83.56,293.54,8.17,991,1386.44,1470.99,24,376,124
2023-05-14,12,1025,Clothing,East,0,1,Rainy,25.0,87.38,228.17,5.04,682,1284.36,1243.19,48,68,15
2023-05-15,34,1066,Electronics,North,0,1,Sunny,15.1,118.54,243.49,3.04,413,647.21,686.05,36,308,109
2023-05-16,12,1049,Sports,West,0,0,Rainy,12.9,107.33,198.56,6.37,201,1788.3,1862.11,49,110,4
2023-05-17,33,1039,Beauty,West,0,0,Cloudy,36.6,111.75,194.43,11.41,977,618.29,599.62,11,322,23
2023-05-18,32,1050,Toys,South,1,1,Cloudy,26.4,95.55,233.75,4.05,587,177.65,168.63,9,142,58
2023-05-19,32,1049,Beauty,West,0,1,Sunny,37.5,116.84,277.31,11.19,744,1521.49,1549.22,33,66,11
2023-05-20,34,1145,Toys,West,0,1,Rainy,14.1,110.54,215.16,8.64,433,898.52,823.47,1,271,100
2023-05-21,7,1083,Toys,West,1,1,Rainy,39.8,110.83,272.5,9.29,560,1670.95,1566.71,5,177,91
2023-05-22,37,1139,Grocery,East,0,0,Sunny,39.0,95.4,222.21,7.84,863,1659.52,1783.55,47,280,17
2023-05-23,34,1046,Toys,East,0,0,Sunny,23.7,87.43,206.59,5.88,751,447.04,420.82,40,333,60
2023-05-24,14,1177,Electronics,East,0,0,Cloudy,34.4,113.25,298.13,11.88,866,495.33,536.7,25,42,1
2023-05-25,10,1037,Toys,South,1,1,Cloudy,27.1,114.55,255.14,4.84,919,1324.01,1433.57,26,373,178
2023-05-26,25,1072,Beauty,South,1,1,Cloudy,10.3,107.7,185.02,9.9,151,1342.78,1268.38,40,78,24
2023-05-27,8,1041,Beauty,West,0,0,Cloudy,19.8,117.74,210.78,9.13,972,1405.29,1344.81,18,165,24
2023-05-28,49,1031,Furniture,South,0,1,Sunny,13.8,119.82,236.27,3.98,254,124.16,121.38,5,410,156
2023-05-29,45,1018,Grocery,West,1,1,Cloudy,14.3,103.88,184.93,11.4,805,1950.29,2055.04,46,182,69
2023-05-30,10,1088,Beauty,East,0,1,Rainy,16.0,105.77,226.96,4.38,318,1035.91,978.98,40,119,36
2023-05-31,22,1169,Sports,West,0,1,Sunny,35.3,104.07,214.54,4.45,580,1930.14,1759.02,43,53,0
2023-06-01,40,1185,Grocery,East,1,0,Sunny,37.0,107.37,180.71,3.03,79,1636.73,1724.69,7,458,96
2023-06-02,15,1196,Sports,North,0,0,Cloudy,34.7,99.06,248.58,6.47,722,1251.3,1238.7,47,141,1
2023-06-03,23,1163,Furniture,West,0,1,Cloudy,36.4,88.95,214.42,9.58,417,1998.32,2150.97,23,398,139
2023-06-04,2,1111,Beauty,East,0,0,Rainy,22.3,115.19,282.2,11.89,148,1688.26,1638.61,25,235,36
2023-06-05,29,1114,Furniture,West,1,1,Rainy,30.0,85.32,243.59,5.21,749,422.38,396.58,46,357,139
2023-06-06,40,1094,Furniture,West,1,1,Sunny,21.8,98.81,245.14,7.07,946,1674.13,1766.07,39,231,98
2023-06-07,36,1041,Sports,West,1,0,Rainy,10.7,88.26,248.09,4.55,783,1377.23,1451.39,41,225,34
2023-06-08,37,1051,Grocery,West,1,1,Sunny,36.0,85.22,291.75,5.85,975,1538.62,1548.03,40,468,203
2023-06-09,5,1022,Electronics,North,0,1,Sunny,19.4,116.07,204.36,4.36,238,649.75,593.35,39,485,183
2023-06-10,21,1150,Beauty,West,1,1,Cloudy,15.3,92.13,276.28,4.44,921,346.43,340.55,34,486,204
2023-06-11,36,1161,Furniture,East,0,0,Cloudy,38.4,116.37,191.65,3.35,921,792.85,773.72,10,412,54
2023-06-12,2,1151,Sports,East,1,0,Rainy,36.8,118.81,293.59,8.1,926,712.56,653.42,23,55,10
2023-06-13,44,1101,Grocery,North,0,1,Rainy,31.3,117.95,189.97,8.43,838,1014.76,1039.49,37,233,94
2023-06-14,11,1094,Beauty,East,0,1,Cloudy,37.1,80.94,218.23,4.5,684,515.67,495.73,28,241,83
2023-06-15,49,1169,Furniture,North,1,0,Sunny,36.2,117.06,181.28,8.16,329,792.31,856.41,24,218,43
2023-06-16,3,1178,Sports,East,1,1,Rainy,34.1,114.15,274.09,6.66,370,308.06,298.59,16,302,133
2023-06-17,6,1116,Sports,North,1,0,Sunny,34.3,112.25,192.85,3.67,402,176.67,179.21,15,418,86
2023-06-18,6,1020,Electronics,North,1,0,Sunny,27.5,118.63,296.29,8.68,358,1582.96,1458.17,7,48,5
2023-06-19,48,1021,Grocery,North,0,0,Rainy,33.7,89.32,186.0,3.71,348,1269.63,1191.58,12,382,47
2023-06-20,32,1155,Sports,South,1,1,Cloudy,30.3,114.6,187.35,4.66,26,205.14,224.6,16,93,46
2023-06-21,13,1180,Electronics,North,0,0,Rainy,32.7,89.11,227.36,10.52,323,1223.03,1224.66,18,131,5
2023-06-22,28,1065,Beauty,East,0,0,Cloudy,36.7,107.34,213.77,4.45,83,172.43,167.06,46,50,0
2023-06-23,6,1173,Beauty,West,0,0,Rainy,27.6,116.65,223.38,9.13,714,1920.63,1947.21,46,449,40
2023-06-24,21,1116,Clothing,West,1,1,Rainy,32.9,92.54,299.89,4.71,621,382.58,397.18,26,258,114
2023-06-25,26,1119,Beauty,West,1,0,Sunny,32.1,95.42,293.96,10.86,827,667.61,733.0,40,96,1
2023-06-26,26,1094,Electronics,West,0,0,Cloudy,38.4,88.68,181.97,7.25,297,707.76,640.05,25,101,0
2023-06-27,36,1072,Grocery,South,1,1,Rainy,23.1,114.06,238.48,8.99,381,1924.81,1758.09,20,381,188
2023-06-28,31,1156,Clothing,South,0,1,Sunny,22.5,80.52,216.96,4.43,665,655.69,671.23,39,82,11
2023-06-29,22,1186,Clothing,South,1,1,Sunny,10.5,94.8,209.53,11.5,724,505.2,542.77,20,344,141
2023-06-30,31,1072,Toys,East,1,0,Sunny,39.0,111.26,248.67,11.2,745,1206.03,1142.6,15,270,30
2023-07-01,21,1131,Electronics,West,0,1,Sunny,25.9,98.51,288.05,11.52,765,568.71,562.96,49,118,24
2023-07-02,50,1071,Sports,South,1,0,Rainy,17.4,105.32,219.27,10.42,514,1145.66,1210.66,20,268,61
2023-07-03,35,1052,Beauty,South,0,1,Cloudy,11.8,115.39,242.82,7.54,274,1591.88,1567.36,0,172,67
2023-07-04,17,1053,Grocery,East,0,0,Cloudy,29.3,96.86,224.24,9.98,171,921.04,899.31,10,324,37
2023-07-05,18,1117,Clothing,South,1,1,Sunny,27.6,92.91,182.03,3.47,354,1127.52,1097.94,20,445,197
2023-07-06,47,1097,Toys,North,1,1,Rainy,15.3,104.52,271.26,8.79,351,1152.95,1168.75,32,48,9
2023-07-07,32,1017,Electronics,South,0,0,Cloudy,14.9,108.55,191.02,6.24,385,709.41,697.02,48,55,0
2023-07-08,32,1103,Toys,North,1,1,Cloudy,14.6,112.91,277.72,7.04,138,1537.39,1650.75,14,142,73
2023-07-09,2,1014,Sports,South,1,0,Sunny,16.6,89.31,198.32,10.83,532,672.95,657.81,40,363,65
2023-07-10,26,1005,Toys,East,1,0,Cloudy,31.4,96.6,188.16,4.8,56,457.23,464.8,0,198,35
2023-07-11,24,1131,Beauty,South,1,0,Sunny,26.1,116.61,269.31,5.53,589,779.89,762.49,12,406,64
2023-07-12,39,1066,Clothing,South,1,1,Rainy,13.6,91.42,183.46,8.43,687,1360.1,1433.55,13,114,54
2023-07-13,7,1191,Beauty,South,0,1,Cloudy,30.2,115.47,278.14,6.25,75,1313.27,1242.3,16,131,54
2023-07-14,33,1007,Clothing,North,0,0,Rainy,16.2,117.87,226.63,5.95,420,1223.54,1141.63,31,265,22
2023-07-15,43,1064,Electronics,North,0,0,Cloudy,11.5,80.45,212.91,3.0,475,793.77,804.58,10,69,4
2023-07-16,4,1095,Grocery,South,1,1,Sunny,18.4,106.15,215.7,3.31,142,639.0,608.68,13,81,46
2023-07-17,44,1008,Furniture,South,0,0,Sunny,31.7,98.21,286.37,9.25,299,576.63,600.03,30,52,0
2023-07-18,47,1178,Grocery,South,0,1,Cloudy,21.3,81.49,231.9,7.19,199,1947.17,1977.06,2,356,157
2023-07-19,18,1182,Clothing,West,0,1,Sunny,30.1,118.53,202.57,9.21,849,53.8,55.42,36,447,174
2023-07-20,28,1144,Sports,West,0,0,Rainy,20.9,103.92,234.75,7.25,187,777.87,840.38,46,302,22
2023-07-21,41,1089,Furniture,South,1,1,Rainy,39.5,110.69,197.72,9.05,930,1014.3,1022.87,23,241,99
2023-07-22,6,1155,Clothing,South,1,1,Cloudy,24.0,110.15,283.42,4.48,63,719.73,779.94,40,94,20
2023-07-23,48,1041,Beauty,South,0,1,Sunny,34.7,115.23,298.86,7.9,552,252.44,227.4,35,360,126
2023-07-24,11,1190,Grocery,East,1,0,Rainy,32.0,111.88,245.81,6.55,692,1647.75,1555.17,22,403,60
2023-07-25,7,1058,Sports,West,0,0,Cloudy,10.0,111.74,240.54,3.97,167,1835.9,1907.48,19,143,24
2023-07-26,49,1104,Clothing,South,0,0,Sunny,10.5,91.83,204.85,10.45,716,189.11,179.78,7,236,47
2023-07-27,1,1179,Toys,East,1,1,Rainy,16.3,97.14,250.76,7.31,649,1207.01,1250.25,2,275,118
2023-07-28,21,1090,Electronics,East,1,1,Cloudy,33.1,96.91,250.45,10.93,991,1944.16,1940.39,1,214,107
2023-07-29,6,1122,Clothing,North,0,0,Cloudy,34.9,105.25,191.28,6.42,365,520.69,571.09,2,185,29
2023-07-30,20,1142,Beauty,West,0,1,Sunny,10.3,85.14,283.53,10.03,977,1037.27,947.88,11,257,97
2023-07-31,35,1168,Sports,North,1,0,Cloudy,25.5,86.96,234.21,10.68,60,616.06,595.29,7,371,84
2023-08-01,10,1020,Grocery,West,1,0,Sunny,21.6,109.78,258.46,4.59,405,135.56,126.96,21,463,78
2023-08-02,15,1183,Furniture,North,0,0,Sunny,14.0,119.15,252.62,3.21,528,765.02,795.46,1,382,39
2023-08-03,34,1178,Clothing,North,1,1,Sunny,18.4,102.29,230.67,3.59,289,1761.67,1819.7,30,225,84
2023-08-04,9,1031,Electronics,South,0,0,Cloudy,15.9,106.39,245.51,8.02,509,180.3,190.76,11,318,44
2023-08-05,27,1030,Toys,North,0,0,Sunny,19.0,109.87,226.89,6.35,542,1586.77,1463.88,42,156,9
2023-08-06,9,1082,Grocery,West,0,0,Cloudy,24.2,99.15,191.89,6.49,668,1272.71,1364.01,4,94,12
2023-08-07,43,1033,Beauty,South,0,1,Cloudy,39.7,82.9,199.77,8.64,443,1687.55,1640.88,14,443,172
2023-08-08,28,1011,Beauty,East,1,0,Sunny,30.1,117.23,226.89,8.46,907,488.21,528.0,30,334,61
2023-08-09,33,1105,Sports,South,0,1,Rainy,33.2,97.31,183.71,3.6,106,1423.73,1502.62,49,348,132
2023-08-10,18,1119,Sports,East,1,1,Rainy,35.7,98.8,238.53,9.82,879,1392.48,1446.86,43,329,137
2023-08-11,39,1170,Beauty,South,1,1,Sunny,30.7,119.01,243.93,8.55,84,540.61,515.55,17,467,202
2023-08-12,21,1083,Grocery,South,1,1,Sunny,34.8,100.71,229.38,5.38,454,1355.89,1271.38,39,475,213
2023-08-13,9,1198,Sports,East,0,1,Cloudy,26.3,92.85,275.76,8.24,197,278.56,290.97,18,346,133
2023-08-14,41,1087,Grocery,West,1,0,Rainy,24.5,90.83,248.18,7.84,169,546.72,499.93,7,212,53
2023-08-15,36,1101,Electronics,North,0,1,Rainy,23.6,119.63,250.03,5.49,601,869.96,829.19,27,341,141
2023-08-16,31,1112,Furniture,East,0,0,Sunny,13.7,110.4,299.3,3.37,91,590.84,596.57,17,85,6
2023-08-17,7,1191,Sports,West,0,0,Cloudy,27.0,80.39,220.51,8.62,303,604.17,572.84,14,336,32
2023-08-18,36,1091,Beauty,South,0,0,Cloudy,27.5,110.49,200.62,11.7,412,446.13,456.51,10,66,0
2023-08-19,37,1190,Toys,East,1,0,Sunny,17.4,96.26,209.04,8.49,933,388.41,366.69,6,21,3
2023-08-20,38,1154,Beauty,West,1,0,Sunny,13.0,83.28,265.49,6.98,776,1781.83,1906.77,48,214,36
2023-08-21,2,1139,Beauty,East,0,1,Rainy,33.7,100.96,218.65,7.49,650,806.41,797.09,13,210,82
2023-08-22,45,1175,Furniture,South,1,0,Sunny,19.4,96.2,209.85,5.62,256,789.92,849.6,1,371,77
2023-08-23,37,1063,Sports,North,1,0,Rainy,27.1,94.38,182.46,6.93,476,1822.92,1673.24,16,198,36
2023-08-24,17,1123,Grocery,South,0,0,Sunny,39.4,94.58,271.29,3.81,957,359.57,367.87,35,45,5
2023-08-25,17,1021,Toys,East,1,0,Rainy,14.2,97.44,284.52,4.67,439,657.62,660.32,14,466,91
2023-08-26,42,1190,Grocery,East,1,1,Sunny,17.1,112.31,203.45,9.41,88,1557.03,1485.11,50,111,36
2023-08-27,35,1032,Beauty,West,1,0,Sunny,26.0,87.47,274.43,5.93,195,1544.38,1548.47,1,276,51
2023-08-28,9,1043,Electronics,West,0,0,Sunny,35.9,113.37,248.86,5.51,271,937.14,976.54,45,147,8
2023-08-29,11,1164,Toys,North,0,1,Sunny,10.0,98.43,275.86,9.1,424,1123.12,1173.94,33,258,116
2023-08-30,23,1156,Toys,West,1,1,Sunny,25.1,99.99,276.58,4.86,634,1989.69,2125.76,7,329,140
2023-08-31,27,1098,Furniture,East,1,0,Rainy,24.6,110.01,205.87,9.98,788,336.98,361.59,50,408,66
2023-09-01,20,1102,Grocery,South,0,0,Rainy,17.6,95.97,265.55,6.34,229,953.43,937.37,3,145,6
2023-09-02,10,1164,Electronics,East,1,0,Rainy,24.0,95.46,258.41,6.9,632,623.2,663.22,35,264,69
2023-09-03,31,1018,Clothing,East,0,1,Cloudy,15.0,119.68,197.51,9.4,296,166.78,167.1,40,286,109
2023-09-04,24,1007,Furniture,West,1,1,Rainy,28.7,91.4,186.11,7.65,146,1772.89,1864.55,27,410,161
2023-09-05,36,1187,Sports,North,0,1,Rainy,29.8,97.59,266.71,5.4,165,1536.11,1442.82,39,216,73
2023-09-06,18,1101,Grocery,North,0,1,Sunny,38.6,87.78,248.32,6.76,865,1772.17,1746.26,36,150,56
2023-09-07,5,1042,Beauty,North,1,1,Sunny,16.6,116.61,199.87,9.05,136,205.94,204.28,21,335,144
2023-09-08,47,1096,Beauty,West,1,1,Cloudy,29.9,101.07,260.13,10.52,623,1064.09,1017.05,38,418,182
2023-09-09,2,1112,Furniture,East,1,1,Rainy,39.2,119.65,186.15,8.33,840,1733.1,1596.7,9,304,129
2023-09-10,15,1057,Grocery,West,0,0,Cloudy,26.3,94.52,269.1,6.77,359,633.21,600.6,39,266,42
2023-09-11,50,1081,Electronics,West,1,1,Sunny,22.4,119.13,220.05,6.33,335,509.58,548.22,31,495,208
2023-09-12,26,1151,Grocery,West,1,0,Rainy,17.3,112.18,220.33,8.38,627,784.85,719.37,5,62,11
2023-09-13,35,1110,Furniture,North,0,0,Sunny,24.1,81.31,214.97,10.59,715,1387.04,1477.69,22,361,46
2023-09-14,37,1023,Electronics,South,1,1,Sunny,11.2,103.31,298.58,8.53,861,1848.97,1956.04,25,441,195
2023-09-15,38,1075,Toys,North,1,0,Sunny,23.9,114.1,198.89,9.98,547,237.43,242.49,44,165,19
2023-09-16,3,1101,Beauty,East,0,1,Rainy,20.8,100.36,215.24,9.35,430,865.04,939.52,50,453,162
2023-09-17,16,1119,Grocery,South,0,0,Sunny,27.6,84.71,192.92,7.04,172,1459.4,1395.91,21,372,57
2023-09-18,21,1149,Grocery,West,1,1,Sunny,37.9,106.73,260.6,9.56,329,1878.0,1768.99,30,355,156
2023-09-19,13,1089,Electronics,North,0,1,Rainy,15.6,99.9,259.0,6.58,746,1732.02,1714.57,20,401,155
2023-09-20,46,1109,Sports,East,0,0,Sunny,38.6,96.63,238.43,11.9,171,131.95,122.46,32,329,31
2023-09-21,13,1185,Grocery,West,0,0,Cloudy,20.8,93.72,253.79,6.03,127,991.46,1055.77,32,123,9
2023-09-22,14,1038,Clothing,East,1,0,Rainy,33.1,109.25,184.73,11.68,625,1116.89,1125.56,48,253,44
2023-09-23,27,1151,Sports,North,1,1,Rainy,37.4,104.35,207.71,5.84,625,484.65,461.84,41,456,195
2023-09-24,3,1059,Sports,East,1,1,Sunny,25.9,81.62,294.24,7.04,426,54.39,49.47,4,430,196
2023-09-25,35,1107,Electronics,East,0,1,Cloudy,16.4,106.45,214.51,4.04,260,1854.98,1813.81,46,188,49
2023-09-26,12,1140,Sports,South,0,1,Sunny,19.9,89.82,237.58,3.9,973,1511.35,1438.26,42,169,50
2023-09-27,28,1053,Sports,South,1,0,Rainy,19.3,101.69,245.84,3.62,179,1752.78,1876.54,0,142,19
2023-09-28,5,1200,Beauty,East,0,0,Rainy,20.1,100.02,280.22,7.81,543,288.09,297.77,17,422,73
2023-09-29,23,1046,Furniture,South,1,0,Cloudy,34.1,111.73,190.37,3.57,169,717.1,720.27,44,293,54
2023-09-30,13,1123,Beauty,East,0,1,Rainy,33.8,97.3,276.87,9.98,432,464.1,435.34,40,267,97
2023-10-01,5,1191,Grocery,West,1,1,Rainy,29.3,87.96,185.04,7.08,23,1163.33,1050.98,42,498,195
2023-10-02,24,1167,Clothing,West,0,1,Rainy,12.6,113.72,251.36,8.05,139,1206.13,1199.72,35,302,108
2023-10-03,40,1009,Beauty,East,0,1,Cloudy,34.7,91.74,283.04,3.49,327,1346.41,1480.62,44,152,38
2023-10-04,25,1040,Clothing,East,1,0,Cloudy,20.9,99.93,268.64,6.66,46,1963.45,1895.81,45,67,15
2023-10-05,39,1154,Beauty,North,1,0,Sunny,39.2,110.72,218.2,4.11,610,464.01,491.89,14,45,0
2023-10-06,18,1080,Beauty,North,1,1,Sunny,36.9,110.09,184.89,11.27,450,231.29,223.58,47,46,9
2023-10-07,38,1002,Electronics,West,0,1,Rainy,22.2,84.28,199.06,11.46,936,1598.51,1464.88,10,114,45
2023-10-08,42,1146,Sports,North,0,1,Sunny,31.9,85.07,268.54,10.4,718,1043.88,1146.11,0,368,139
2023-10-09,47,1199,Beauty,South,1,0,Sunny,22.9,104.53,226.61,10.43,319,721.32,707.55,37,230,33
2023-10-10,38,1074,Clothing,South,0,1,Rainy,29.5,99.91,297.34,6.65,215,1506.23,1563.86,36,114,39
2023-10-11,43,1064,Grocery,North,0,0,Cloudy,11.4,82.89,227.37,11.69,303,1920.83,1949.48,41,127,0
2023-10-12,46,1029,Beauty,North,1,0,Rainy,16.2,85.78,266.92,10.07,909,769.08,842.49,24,357,56
2023-10-13,43,1052,Beauty,South,0,1,Rainy,15.6,106.63,293.61,5.18,520,1900.83,1877.05,16,21,2
2023-10-14,28,1119,Grocery,North,0,1,Cloudy,18.7,96.54,285.76,4.27,306,395.27,416.54,30,422,160
2023-10-15,30,1090,Clothing,South,1,0,Cloudy,35.9,113.58,295.62,5.43,511,480.1,518.97,1,419,79
2023-10-16,16,1166,Furniture,West,0,0,Sunny,18.0,94.83,210.58,3.89,902,1333.67,1413.55,47,226,32
2023-10-17,7,1062,Clothing,East,0,0,Cloudy,24.9,101.13,197.89,3.18,806,1394.79,1409.82,36,194,19
2023-10-18,1,1124,Grocery,South,0,1,Cloudy,32.9,90.05,276.55,8.28,663,833.81,890.83,38,309,108
2023-10-19,31,1160,Grocery,South,1,0,Rainy,20.7,110.36,243.9,7.44,461,1917.13,1731.72,4,72,11
2023-10-20,37,1036,Grocery,West,0,0,Rainy,22.4,119.84,188.71,9.13,581,910.5,844.16,47,129,6
2023-10-21,17,1003,Toys,West,0,1,Cloudy,27.7,97.99,205.09,6.07,262,1242.96,1141.91,16,425,169
2023-10-22,39,1138,Sports,South,0,1,Cloudy,18.3,86.68,270.88,9.56,968,1691.99,1799.28,13,427,159
2023-10-23,6,1129,Toys,South,1,0,Rainy,30.9,117.39,270.4,8.01,188,102.45,94.2,40,312,55
2023-10-24,2,1171,Clothing,South,0,0,Sunny,32.1,109.3,203.5,4.88,155,625.25,570.39,28,135,9
2023-10-25,47,1186,Grocery,East,1,1,Sunny,30.6,113.34,199.09,6.4,195,780.34,785.49,43,451,188
2023-10-26,27,1028,Electronics,South,0,0,Sunny,22.5,97.38,263.96,4.5,750,1064.51,1076.22,43,291,52
2023-10-27,38,1085,Furniture,South,0,1,Rainy,15.2,113.47,233.41,5.84,640,467.59,489.42,49,447,156
2023-10-28,2,1051,Furniture,East,1,1,Sunny,36.2,84.61,263.34,11.11,255,1487.16,1497.14,7,306,113
2023-10-29,38,1183,Sports,South,0,0,Cloudy,36.3,111.96,208.86,3.46,898,1233.46,1328.29,15,295,42
2023-10-30,36,1022,Clothing,North,1,1,Rainy,26.5,113.12,185.28,7.41,878,450.34,477.62,14,377,157
2023-10-31,40,1114,Electronics,West,0,1,Rainy,14.9,91.05,281.67,3.27,803,72.48,65.63,42,373,127
2023-11-01,2,1186,Electronics,North,1,0,Cloudy,34.2,103.43,189.92,4.71,995,1620.48,1600.7,34,351,47
2023-11-02,48,1155,Electronics,South,1,1,Rainy,30.2,111.79,240.48,5.61,319,558.57,512.21,9,327,157
2023-11-03,43,1148,Toys,West,1,1,Cloudy,37.3,83.06,201.09,9.87,533,1262.23,1146.73,24,260,120
2023-11-04,2,1012,Toys,North,0,1,Sunny,21.3,105.47,190.64,9.52,301,1083.57,1063.02,36,82,24
2023-11-05,16,1106,Grocery,East,0,1,Rainy,29.8,94.65,278.59,10.07,404,1472.72,1488.2,2,340,125
2023-11-06,16,1106,Toys,West,1,0,Cloudy,33.4,118.12,282.74,7.73,148,175.8,167.64,3,495,100
2023-11-07,8,1101,Clothing,North,0,1,Cloudy,32.0,118.49,257.25,7.93,505,1021.97,1110.04,33,119,25
2023-11-08,34,1166,Electronics,West,1,0,Sunny,30.2,85.66,228.01,9.1,763,383.2,388.67,42,361,71
2023-11-09,47,1079,Furniture,East,0,0,Sunny,36.4,110.26,195.66,9.5,885,1080.23,1018.41,19,418,56
2023-11-10,3,1100,Clothing,West,0,1,Rainy,32.7,114.65,185.08,6.63,254,1456.19,1418.05,34,369,148
2023-11-11,12,1076,Grocery,North,0,1,Rainy,19.2,111.68,283.57,7.62,854,1084.19,1174.45,1,415,166
