Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales,Year,Month,Day,Week,Quarter,Day_Name,Month_Name,Weekend,Season,Inventory_Per_Customer,Price_Difference,Discount_Amount,Final_Price,Sales_Per_Customer,Promotion_Impact
2023-08-03,10,1127,2,3,0,0,0,30.9,87.93,208.14,11.09,885,1328.14,1252.99,38,384,47,2023,8,3,31,3,4,1,0,1,2.2987012987012987,75.15000000000009,504.69320000000005,823.4468,0.12207792207792208,0
2023-08-04,1,1023,2,1,0,0,0,34.6,103.55,187.92,6.99,136,1467.88,1558.75,19,457,41,2023,8,4,31,3,0,1,0,1,0.29694323144104806,-90.86999999999989,278.8972,1188.9828000000002,0.08951965065502183,0
2023-08-06,29,1107,3,1,0,1,1,15.1,116.65,182.97,10.1,104,323.64,300.15,40,239,90,2023,8,6,31,3,3,1,1,1,0.43333333333333335,23.49000000000001,129.456,194.184,0.375,40
2023-08-07,34,1018,1,0,1,1,1,35.4,114.87,289.36,4.98,868,1733.17,1590.45,22,368,152,2023,8,7,32,3,1,1,0,1,2.3523035230352303,142.72000000000003,381.29740000000004,1351.8726000000001,0.41192411924119243,22
2023-08-08,50,1190,4,1,1,1,2,28.1,104.75,214.83,4.26,591,1189.83,1100.54,19,91,33,2023,8,8,32,3,5,1,0,1,6.423913043478261,89.28999999999996,226.06769999999997,963.7623,0.358695652173913,19
2023-08-09,43,1109,6,2,1,1,0,35.9,105.91,270.9,3.93,851,997.35,993.15,6,280,114,2023,8,9,32,3,6,1,0,1,3.0284697508896796,4.2000000000000455,59.841,937.509,0.40569395017793597,6
2023-08-10,9,1169,6,2,1,0,1,26.3,116.24,260.01,3.22,766,1326.74,1427.33,50,347,54,2023,8,10,32,3,4,1,0,1,2.2011494252873565,-100.58999999999992,663.37,663.37,0.15517241379310345,0
2023-08-11,11,1118,3,2,0,0,1,23.0,97.75,279.7,7.63,603,1413.51,1327.21,41,223,29,2023,8,11,32,3,0,1,0,1,2.6919642857142856,86.29999999999995,579.5391,833.9709,0.12946428571428573,0
2023-08-12,21,1044,4,1,1,1,0,27.5,112.34,247.87,3.96,351,715.73,712.38,29,97,40,2023,8,12,32,3,2,1,1,1,3.5816326530612246,3.3500000000000227,207.56170000000003,508.1683,0.40816326530612246,29
2023-08-13,28,1083,6,3,1,1,2,26.5,87.52,246.85,11.64,564,98.04,88.81,4,490,213,2023,8,13,32,3,3,1,1,1,1.1486761710794298,9.230000000000004,3.9216,94.11840000000001,0.43380855397148677,4
2023-08-14,8,1198,3,1,1,1,1,26.5,87.54,188.4,10.41,624,1916.67,2055.81,25,199,59,2023,8,14,33,3,1,1,0,1,3.12,-139.13999999999987,479.1675,1437.5025,0.295,25
2023-08-15,6,1137,6,3,0,0,1,25.8,81.58,284.76,6.25,64,58.51,59.72,16,158,7,2023,8,15,33,3,5,1,0,1,0.4025157232704403,-1.2100000000000009,9.3616,49.148399999999995,0.0440251572327044,0
2023-08-16,34,1115,6,3,1,1,2,28.8,105.7,272.87,8.31,38,290.81,304.25,9,194,76,2023,8,16,33,3,6,1,0,1,0.19487179487179487,-13.439999999999998,26.1729,264.63710000000003,0.38974358974358975,9
2023-08-17,41,1004,2,3,0,1,1,15.1,110.17,182.75,8.95,635,722.03,793.58,10,136,57,2023,8,17,33,3,4,1,0,1,4.635036496350365,-71.55000000000007,72.20299999999999,649.827,0.41605839416058393,10
2023-08-18,14,1031,5,1,1,0,2,10.4,118.09,256.67,3.18,159,1634.15,1727.46,24,353,55,2023,8,18,33,3,0,1,0,1,0.4491525423728814,-93.30999999999995,392.1960000000001,1241.954,0.1553672316384181,0
2023-08-19,46,1109,4,0,1,1,2,24.1,111.7,256.21,11.95,734,1627.5,1625.81,50,373,164,2023,8,19,33,3,2,1,1,1,1.9625668449197862,1.6900000000000546,813.75,813.75,0.4385026737967914,50
2023-08-20,18,1079,3,0,1,1,1,11.5,95.22,288.39,10.1,390,1309.59,1244.94,23,132,60,2023,8,20,33,3,3,1,1,1,2.9323308270676693,64.64999999999986,301.2057,1008.3842999999999,0.45112781954887216,23
2023-08-21,17,1085,5,1,1,1,0,22.9,101.96,244.38,10.4,382,1858.58,1863.83,42,402,176,2023,8,21,34,3,1,1,0,1,0.9478908188585607,-5.25,780.6036,1077.9764,0.43672456575682383,42
2023-08-22,19,1144,5,2,1,1,0,14.8,96.66,239.34,6.91,421,1668.25,1674.12,15,98,31,2023,8,22,34,3,5,1,0,1,4.252525252525253,-5.869999999999891,250.2375,1418.0125,0.31313131313131315,15
2023-08-23,2,1170,0,3,1,1,0,24.1,116.97,288.13,5.62,182,1557.62,1604.49,49,431,173,2023,8,23,34,3,6,1,0,1,0.4212962962962963,-46.87000000000012,763.2337999999999,794.3862,0.40046296296296297,49
2023-08-24,42,1065,1,2,1,1,0,11.0,80.95,266.89,5.75,838,166.17,182.61,2,325,141,2023,8,24,34,3,4,1,0,1,2.5705521472392636,-16.440000000000026,3.3234,162.8466,0.4325153374233129,2
2023-08-25,12,1137,1,3,1,0,0,34.7,82.05,203.65,4.55,796,1226.84,1152.29,2,376,67,2023,8,25,34,3,0,1,0,1,2.1114058355437666,74.54999999999995,24.5368,1202.3031999999998,0.17771883289124668,0
2023-08-26,48,1126,4,0,1,1,0,28.9,107.43,209.0,11.33,84,872.33,843.56,22,76,29,2023,8,26,34,3,2,1,1,1,1.0909090909090908,28.770000000000095,191.91260000000003,680.4174,0.37662337662337664,22
2023-08-27,23,1010,5,2,0,1,1,10.7,87.4,247.48,5.8,371,492.6,449.72,29,325,119,2023,8,27,34,3,3,1,1,1,1.138036809815951,42.879999999999995,142.854,349.746,0.36503067484662577,29
2023-08-29,11,1103,1,2,1,1,2,26.5,113.62,225.64,4.65,703,720.69,748.35,33,206,70,2023,8,29,35,3,5,1,0,1,3.396135265700483,-27.659999999999968,237.8277,482.86230000000006,0.33816425120772947,33
2023-08-30,36,1184,5,0,1,1,1,38.6,90.38,270.79,11.79,837,1227.08,1327.42,5,319,142,2023,8,30,35,3,6,1,0,1,2.615625,-100.34000000000015,61.354,1165.7259999999999,0.44375,5
2023-08-31,15,1083,2,1,1,1,1,34.9,92.51,262.11,9.2,735,110.94,116.82,8,262,123,2023,8,31,35,3,4,1,0,1,2.79467680608365,-5.8799999999999955,8.8752,102.06479999999999,0.467680608365019,8
2023-09-01,27,1117,4,2,1,1,1,12.9,113.74,281.5,9.01,870,977.47,1068.05,46,389,179,2023,9,1,35,3,0,11,0,0,2.230769230769231,-90.57999999999993,449.63620000000003,527.8338,0.45897435897435895,46
2023-09-02,49,1192,4,3,1,0,2,32.6,81.15,210.9,4.07,822,1327.26,1298.66,0,321,61,2023,9,2,35,3,2,11,1,0,2.5527950310559007,28.59999999999991,0.0,1327.26,0.18944099378881987,0
2023-09-03,37,1060,2,3,0,0,2,37.7,103.91,293.98,6.92,525,1885.0,1813.66,2,384,54,2023,9,3,35,3,3,11,1,0,1.3636363636363635,71.33999999999992,37.7,1847.3,0.14025974025974025,0
2023-09-04,22,1185,6,2,0,1,1,16.8,112.15,293.72,11.57,240,596.77,564.44,49,291,112,2023,9,4,36,3,1,11,0,0,0.821917808219178,32.32999999999993,292.4173,304.35269999999997,0.3835616438356164,49
2023-09-05,3,1079,6,0,0,1,0,14.6,85.81,252.94,5.18,324,764.22,819.09,9,303,112,2023,9,5,36,3,5,11,0,0,1.0657894736842106,-54.870000000000005,68.77980000000001,695.4402,0.3684210526315789,9
2023-09-06,12,1185,4,1,0,1,2,24.1,110.68,232.99,7.2,640,1238.79,1142.21,21,169,47,2023,9,6,36,3,6,11,0,0,3.764705882352941,96.57999999999993,260.1459,978.6441,0.27647058823529413,21
2023-09-07,41,1067,4,1,0,1,2,23.1,104.6,207.0,10.16,927,124.36,128.17,10,360,132,2023,9,7,36,3,4,11,0,0,2.5678670360110805,-3.809999999999988,12.436,111.924,0.3656509695290859,10
2023-09-08,38,1124,3,1,0,1,2,22.2,107.33,193.76,9.06,498,1229.67,1202.57,50,193,70,2023,9,8,36,3,0,11,0,0,2.5670103092783507,27.100000000000136,614.835,614.835,0.36082474226804123,50
2023-09-09,14,1042,6,1,1,0,0,28.4,109.75,267.74,7.4,859,1256.18,1169.94,37,301,28,2023,9,9,36,3,2,11,1,0,2.8443708609271523,86.24000000000001,464.7866,791.3934,0.09271523178807947,0
2023-09-10,16,1102,6,1,1,1,2,30.4,97.41,238.09,9.96,387,316.97,317.85,28,269,127,2023,9,10,36,3,3,11,1,0,1.4333333333333333,-0.8799999999999955,88.7516,228.21840000000003,0.4703703703703704,28
2023-09-11,23,1153,5,1,1,0,2,17.6,92.71,181.24,11.89,26,305.32,314.25,47,433,72,2023,9,11,37,3,1,11,0,0,0.059907834101382486,-8.930000000000007,143.50039999999998,161.8196,0.16589861751152074,0
2023-09-13,18,1003,6,2,1,1,0,30.7,107.18,215.71,3.62,748,1461.02,1385.07,27,297,142,2023,9,13,37,3,6,11,0,0,2.51006711409396,75.95000000000005,394.47540000000004,1066.5446,0.47651006711409394,27
2023-09-14,33,1025,2,1,0,0,1,15.2,81.94,270.04,3.9,270,597.59,545.01,34,178,16,2023,9,14,37,3,4,11,0,0,1.5083798882681565,52.58000000000004,203.18060000000003,394.4094,0.0893854748603352,0
2023-09-15,16,1138,5,2,1,0,2,10.9,102.01,203.64,9.58,922,1516.91,1482.55,7,390,76,2023,9,15,37,3,0,11,0,0,2.3580562659846547,34.36000000000013,106.1837,1410.7263,0.19437340153452684,0
2023-09-16,50,1164,3,2,1,0,2,26.1,107.07,261.63,8.84,738,983.82,933.75,24,327,74,2023,9,16,37,3,2,11,1,0,2.25,50.07000000000005,236.1168,747.7032,0.22560975609756098,0
2023-09-17,38,1181,1,3,1,1,2,11.4,80.93,195.53,5.31,754,244.46,222.48,30,487,211,2023,9,17,37,3,3,11,1,0,1.5450819672131149,21.980000000000018,73.33800000000001,171.122,0.4323770491803279,30
2023-09-18,1,1117,2,3,0,1,0,21.0,111.77,275.33,9.04,878,1232.98,1135.38,13,254,107,2023,9,18,38,3,1,11,0,0,3.443137254901961,97.59999999999991,160.2874,1072.6926,0.4196078431372549,13
2023-09-19,49,1029,0,1,1,1,1,17.8,94.53,252.66,4.28,424,721.03,705.09,7,327,145,2023,9,19,38,3,5,11,0,0,1.2926829268292683,15.93999999999994,50.4721,670.5579,0.4420731707317073,7
2023-09-20,12,1117,3,3,0,0,1,23.4,107.37,193.96,9.8,533,1025.93,1077.24,27,143,4,2023,9,20,38,3,6,11,0,0,3.701388888888889,-51.309999999999945,277.0011,748.9289000000001,0.027777777777777776,0
2023-09-21,9,1190,3,3,1,0,2,21.2,99.78,235.05,4.76,886,1711.54,1703.95,18,441,77,2023,9,21,38,3,4,11,0,0,2.004524886877828,7.589999999999918,308.0772,1403.4628,0.17420814479638008,0
2023-09-22,3,1043,5,2,0,1,0,21.4,82.75,215.65,6.52,410,393.02,387.07,46,131,63,2023,9,22,38,3,0,11,0,0,3.106060606060606,5.949999999999989,180.7892,212.2308,0.4772727272727273,46
2023-09-23,8,1019,0,3,1,0,0,18.9,105.05,192.27,4.67,543,492.19,502.13,34,397,69,2023,9,23,38,3,2,11,1,0,1.364321608040201,-9.939999999999998,167.34459999999999,324.84540000000004,0.17336683417085427,0
2023-09-25,15,1001,2,0,0,1,0,28.1,105.63,228.19,5.04,883,203.58,197.25,11,402,152,2023,9,25,39,3,1,11,0,0,2.1910669975186106,6.3300000000000125,22.393800000000002,181.1862,0.3771712158808933,11
2023-09-26,10,1200,5,1,0,1,2,21.5,103.93,213.62,3.39,290,147.27,154.42,43,94,21,2023,9,26,39,3,5,11,0,0,3.0526315789473686,-7.149999999999977,63.326100000000004,83.94390000000001,0.22105263157894736,43
2023-09-30,27,1052,0,1,0,1,1,35.0,97.95,201.36,10.8,444,251.54,256.4,38,230,85,2023,9,30,39,3,2,11,1,0,1.922077922077922,-4.859999999999985,95.5852,155.95479999999998,0.36796536796536794,38
2023-10-01,33,1019,2,2,0,1,0,39.3,86.67,185.68,9.87,678,1655.43,1655.29,27,272,122,2023,10,1,39,4,3,10,1,0,2.4835164835164836,0.14000000000010004,446.9661,1208.4639000000002,0.4468864468864469,27
2023-10-02,23,1049,0,2,0,1,2,34.1,107.64,230.59,4.08,877,522.05,518.94,33,188,64,2023,10,2,40,4,1,10,0,0,4.64021164021164,3.1099999999999,172.27649999999997,349.7735,0.3386243386243386,33
2023-10-03,3,1080,5,1,0,1,0,14.9,94.29,215.5,7.64,360,1031.87,999.21,26,482,187,2023,10,3,40,4,5,10,0,0,0.7453416149068323,32.659999999999854,268.28619999999995,763.5837999999999,0.38716356107660455,26
2023-10-04,16,1175,6,1,0,1,1,40.0,88.71,255.85,4.31,349,1565.53,1688.26,6,244,97,2023,10,4,40,4,6,10,0,0,1.4244897959183673,-122.73000000000002,93.93180000000001,1471.5982,0.39591836734693875,6
2023-10-05,39,1180,5,2,1,0,0,32.2,119.26,293.84,5.29,525,1741.91,1880.58,6,439,82,2023,10,5,40,4,4,10,0,0,1.1931818181818181,-138.66999999999985,104.51460000000002,1637.3954,0.18636363636363637,0
2023-10-06,46,1047,5,2,1,0,2,30.9,95.81,248.57,5.35,284,240.45,226.4,49,304,46,2023,10,6,40,4,0,10,0,0,0.9311475409836065,14.049999999999983,117.8205,122.6295,0.15081967213114755,0
2023-10-07,21,1100,4,1,0,0,1,27.9,100.85,268.43,9.98,656,139.98,142.42,44,358,47,2023,10,7,40,4,2,10,1,0,1.8272980501392757,-2.4399999999999977,61.5912,78.38879999999999,0.1309192200557103,0
2023-10-08,20,1093,0,3,0,1,0,11.0,119.41,253.35,10.8,739,259.84,258.98,49,476,181,2023,10,8,40,4,3,10,1,0,1.549266247379455,0.8599999999999568,127.32159999999998,132.51839999999999,0.37945492662473795,49
2023-10-09,49,1024,3,3,0,0,2,16.5,104.87,203.05,6.86,49,982.53,911.02,30,356,57,2023,10,9,41,4,1,10,0,0,0.13725490196078433,71.50999999999999,294.75899999999996,687.771,0.15966386554621848,0
2023-10-10,15,1181,1,1,0,1,2,29.5,105.85,268.2,11.51,116,1392.27,1399.29,50,449,161,2023,10,10,41,4,5,10,0,0,0.2577777777777778,-7.019999999999982,696.135,696.135,0.35777777777777775,50
2023-10-11,4,1106,5,2,0,0,1,19.4,116.07,191.3,7.9,684,1592.26,1525.45,10,171,4,2023,10,11,41,4,6,10,0,0,3.9767441860465116,66.80999999999995,159.226,1433.034,0.023255813953488372,0
2023-10-12,49,1142,0,0,0,0,2,30.8,89.79,280.41,6.31,734,1221.8,1206.95,22,379,53,2023,10,12,41,4,4,10,0,0,1.931578947368421,14.849999999999909,268.796,953.0039999999999,0.1394736842105263,0
2023-10-13,43,1189,6,3,0,1,1,39.7,80.32,276.32,5.57,336,1015.24,952.78,34,337,121,2023,10,13,41,4,0,10,0,0,0.9940828402366864,62.460000000000036,345.18160000000006,670.0583999999999,0.35798816568047337,34
2023-10-14,46,1017,4,3,0,1,1,34.9,85.37,280.65,11.91,720,1285.2,1171.02,11,217,92,2023,10,14,41,4,2,10,1,0,3.302752293577982,114.18000000000006,141.372,1143.828,0.42201834862385323,11
2023-10-15,50,1019,2,2,1,1,1,28.5,87.25,249.35,11.91,56,1286.64,1202.88,30,215,76,2023,10,15,41,4,3,10,1,0,0.25925925925925924,83.75999999999999,385.992,900.6480000000001,0.35185185185185186,30
2023-10-16,46,1098,3,3,0,0,0,20.4,89.27,226.05,8.12,115,1677.79,1719.77,34,420,53,2023,10,16,42,4,1,10,0,0,0.27315914489311166,-41.98000000000002,570.4486,1107.3413999999998,0.12589073634204276,0
2023-10-17,2,1160,0,2,1,0,1,29.6,114.35,215.29,6.41,709,396.47,415.87,17,229,27,2023,10,17,42,4,5,10,0,0,3.082608695652174,-19.399999999999977,67.3999,329.0701,0.11739130434782609,0
2023-10-19,24,1074,4,0,0,0,1,38.3,117.79,246.54,6.09,480,574.53,556.15,1,315,46,2023,10,19,42,4,4,10,0,0,1.518987341772152,18.379999999999995,5.745299999999999,568.7846999999999,0.14556962025316456,0
2023-10-20,23,1042,0,0,1,1,0,36.0,89.95,231.23,11.14,914,1922.32,1839.04,13,185,63,2023,10,20,42,4,0,10,0,0,4.913978494623656,83.27999999999997,249.9016,1672.4184,0.3387096774193548,13
2023-10-21,31,1104,1,1,1,1,2,34.1,100.92,180.54,9.86,837,1197.97,1143.81,35,280,104,2023,10,21,42,4,2,10,1,0,2.97864768683274,54.16000000000008,419.28950000000003,778.6804999999999,0.3701067615658363,35
2023-10-22,30,1055,1,0,1,1,0,38.9,97.19,250.69,8.5,284,941.12,923.91,6,254,106,2023,10,22,42,4,3,10,1,0,1.1137254901960785,17.210000000000036,56.467200000000005,884.6528,0.41568627450980394,6
2023-10-23,2,1111,6,1,0,1,0,23.2,83.28,183.16,9.83,837,1071.02,1134.45,45,497,166,2023,10,23,43,4,1,10,0,0,1.680722891566265,-63.430000000000064,481.959,589.0609999999999,0.3333333333333333,45
2023-10-25,17,1145,5,2,0,1,0,16.2,118.62,253.28,8.76,465,1172.19,1131.79,17,185,78,2023,10,25,43,4,6,10,0,0,2.5,40.40000000000009,199.2723,972.9177000000001,0.41935483870967744,17
2023-10-27,5,1121,0,2,1,1,2,19.0,81.33,195.61,3.5,902,1380.85,1309.24,20,466,215,2023,10,27,43,4,0,10,0,0,1.931477516059957,71.6099999999999,276.17,1104.6799999999998,0.4603854389721627,20
2023-10-28,46,1126,3,2,1,1,0,39.8,82.85,229.35,9.8,549,1311.31,1330.45,48,403,156,2023,10,28,43,4,2,10,1,0,1.358910891089109,-19.1400000000001,629.4288,681.8811999999999,0.38613861386138615,48
2023-10-29,4,1172,3,2,1,1,2,10.6,113.6,182.61,3.72,802,325.54,328.75,24,327,146,2023,10,29,43,4,3,10,1,0,2.4451219512195124,-3.2099999999999795,78.12960000000001,247.4104,0.4451219512195122,24
2023-10-30,22,1022,0,2,0,1,0,37.6,114.39,197.69,10.81,745,1004.96,974.87,24,408,135,2023,10,30,44,4,1,10,0,0,1.821515892420538,30.090000000000032,241.1904,763.7696000000001,0.33007334963325186,24
2023-10-31,25,1084,3,2,0,0,0,22.7,90.15,261.6,4.9,629,553.42,554.38,38,213,23,2023,10,31,44,4,5,10,0,0,2.939252336448598,-0.9600000000000364,210.2996,343.12039999999996,0.10747663551401869,0
2023-11-01,48,1190,5,2,0,0,0,12.2,118.52,203.54,6.34,715,872.27,868.22,47,481,77,2023,11,1,44,4,6,9,0,0,1.483402489626556,4.0499999999999545,409.9669,462.3031,0.15975103734439833,0
2023-11-02,8,1115,1,0,1,1,1,36.6,86.92,229.62,4.22,270,1889.24,1868.27,20,376,169,2023,11,2,44,4,4,9,0,0,0.7161803713527851,20.970000000000027,377.848,1511.392,0.4482758620689655,20
2023-11-03,3,1131,6,3,1,1,1,39.0,114.35,253.59,9.16,685,516.88,494.68,32,384,156,2023,11,3,44,4,0,9,0,0,1.7792207792207793,22.19999999999999,165.4016,351.47839999999997,0.4051948051948052,32
2023-11-06,3,1147,0,0,0,1,1,22.0,109.04,198.0,9.7,759,563.61,534.77,21,355,121,2023,11,6,45,4,1,9,0,0,2.1320224719101124,28.840000000000032,118.3581,445.25190000000003,0.3398876404494382,21
2023-11-08,30,1008,0,1,0,0,0,17.4,92.31,298.75,8.99,864,871.76,798.3,44,411,46,2023,11,8,45,4,6,9,0,0,2.0970873786407767,73.46000000000004,383.5744,488.18559999999997,0.11165048543689321,0
2023-11-10,29,1109,2,3,1,0,1,31.6,109.32,229.39,9.04,899,1574.85,1538.12,9,382,81,2023,11,10,45,4,0,9,0,0,2.3472584856396868,36.73000000000002,141.7365,1433.1135,0.21148825065274152,0
2023-11-11,40,1005,5,0,0,1,1,20.3,104.02,224.99,7.74,653,182.21,190.17,44,139,42,2023,11,11,45,4,2,9,1,0,4.664285714285715,-7.9599999999999795,80.17240000000001,102.0376,0.3,44
2023-11-13,17,1015,1,1,0,0,0,21.7,81.29,238.15,7.06,269,465.77,474.23,5,149,5,2023,11,13,46,4,1,9,0,0,1.7933333333333332,-8.460000000000036,23.2885,442.4815,0.03333333333333333,0
2023-11-15,47,1058,0,3,0,1,2,26.1,109.91,263.96,10.73,443,654.68,702.74,31,265,94,2023,11,15,46,4,6,9,0,0,1.6654135338345866,-48.06000000000006,202.9508,451.7292,0.3533834586466165,31
2023-11-16,14,1094,2,2,0,0,1,25.4,87.82,288.08,11.73,810,670.65,712.86,22,127,18,2023,11,16,46,4,4,9,0,0,6.328125,-42.210000000000036,147.543,523.107,0.140625,0
2023-11-17,40,1135,0,0,0,0,1,26.5,93.11,285.22,10.26,79,1627.25,1634.58,45,473,45,2023,11,17,46,4,0,9,0,0,0.16666666666666666,-7.329999999999927,732.2625,894.9875,0.0949367088607595,0
2023-11-18,11,1142,3,0,1,0,1,23.8,110.32,201.34,7.84,985,1714.94,1744.98,19,292,28,2023,11,18,46,4,2,9,1,0,3.361774744027304,-30.039999999999964,325.8386,1389.1014,0.09556313993174062,0
2023-11-19,49,1147,2,1,0,0,0,12.0,90.33,226.22,5.33,740,1233.07,1311.11,19,488,75,2023,11,19,46,4,3,9,1,0,1.5132924335378324,-78.03999999999996,234.28329999999997,998.7867,0.15337423312883436,0
2023-11-20,24,1148,3,2,0,0,2,11.9,92.58,236.66,4.74,112,1980.79,1899.86,25,65,14,2023,11,20,47,4,1,9,0,0,1.696969696969697,80.93000000000006,495.1975,1485.5925,0.21212121212121213,0
2023-11-21,13,1064,2,0,1,1,2,35.5,118.09,218.49,3.35,80,1626.51,1560.42,28,245,87,2023,11,21,47,4,5,9,0,0,0.3252032520325203,66.08999999999992,455.4228,1171.0872,0.35365853658536583,28
2023-11-22,7,1013,6,3,1,1,0,33.0,92.79,228.81,10.55,462,512.89,543.69,20,473,203,2023,11,22,47,4,6,9,0,0,0.9746835443037974,-30.800000000000068,102.57799999999999,410.312,0.4282700421940928,20
2023-11-23,20,1031,0,2,0,0,1,38.2,114.31,251.75,6.07,76,863.1,894.94,39,489,61,2023,11,23,47,4,4,9,0,0,0.15510204081632653,-31.840000000000032,336.60900000000004,526.491,0.12448979591836734,0
2023-11-24,27,1027,5,3,1,0,2,11.8,110.15,280.82,9.32,559,1291.07,1203.29,16,88,8,2023,11,24,47,4,0,9,0,0,6.280898876404494,87.77999999999997,206.57119999999998,1084.4987999999998,0.0898876404494382,0
2023-11-25,48,1032,3,2,1,0,2,30.6,105.31,239.91,11.35,431,382.47,404.05,39,311,55,2023,11,25,47,4,2,9,1,0,1.3814102564102564,-21.579999999999984,149.16330000000002,233.3067,0.1762820512820513,0
2023-11-26,2,1136,4,0,1,0,0,10.1,93.81,207.65,8.96,669,1285.04,1397.35,40,200,3,2023,11,26,47,4,3,9,1,0,3.328358208955224,-112.30999999999995,514.016,771.024,0.014925373134328358,0
2023-11-27,32,1034,0,2,1,0,0,16.0,85.83,185.6,8.81,494,1830.09,1744.93,21,335,55,2023,11,27,48,4,1,9,0,0,1.4702380952380953,85.15999999999985,384.3189,1445.7711,0.1636904761904762,0
2023-11-29,46,1038,5,3,0,1,2,18.6,81.15,274.96,10.49,288,74.95,79.19,19,473,172,2023,11,29,48,4,6,9,0,0,0.6075949367088608,-4.239999999999995,14.240499999999999,60.709500000000006,0.3628691983122363,19
2023-11-30,26,1178,6,0,0,0,1,36.1,105.38,296.65,8.26,358,899.52,982.8,16,124,15,2023,11,30,48,4,4,9,0,0,2.864,-83.27999999999997,143.9232,755.5968,0.12,0
2023-12-01,3,1025,3,0,1,1,2,16.6,102.35,243.7,11.34,473,1469.61,1434.61,27,376,188,2023,12,1,48,4,0,2,0,3,1.2546419098143236,35.0,396.7946999999999,1072.8153,0.4986737400530504,27
2023-12-02,40,1061,2,2,1,0,1,29.4,115.4,196.57,8.32,925,221.96,204.1,46,464,75,2023,12,2,48,4,2,2,1,3,1.989247311827957,17.860000000000014,102.1016,119.8584,0.16129032258064516,0
2023-12-03,13,1143,3,1,1,1,0,18.3,110.13,288.31,3.72,611,1250.03,1178.61,1,126,48,2023,12,3,48,4,3,2,1,3,4.811023622047244,71.42000000000007,12.5003,1237.5297,0.3779527559055118,1
2023-12-04,47,1066,0,0,0,0,0,27.1,92.32,250.69,9.78,285,946.22,958.21,3,205,44,2023,12,4,49,4,1,2,0,3,1.383495145631068,-11.990000000000009,28.386599999999998,917.8334,0.21359223300970873,0
2023-12-05,15,1079,3,2,0,1,2,38.7,96.35,205.81,3.51,597,696.19,657.35,42,393,143,2023,12,5,49,4,5,2,0,3,1.515228426395939,38.84000000000003,292.3998,403.7902,0.3629441624365482,42
2023-12-06,36,1066,0,3,1,1,1,30.7,85.97,286.91,6.31,699,1881.56,1894.65,11,466,207,2023,12,6,49,4,6,2,0,3,1.4967880085653105,-13.090000000000146,206.9716,1674.5883999999999,0.44325481798715205,11
2023-12-07,11,1135,4,1,0,0,2,17.4,88.39,232.41,7.59,371,882.83,923.0,43,445,34,2023,12,7,49,4,4,2,0,3,0.8318385650224215,-40.16999999999996,379.61690000000004,503.2131,0.07623318385650224,0
2023-12-08,41,1127,6,1,1,1,1,34.1,88.75,296.83,9.61,608,684.63,694.88,21,95,46,2023,12,8,49,4,0,2,0,3,6.333333333333333,-10.25,143.7723,540.8577,0.4791666666666667,21
2023-12-09,6,1060,1,2,0,1,1,36.9,107.35,265.09,8.4,182,1851.34,1925.4,31,160,43,2023,12,9,49,4,2,2,1,3,1.1304347826086956,-74.06000000000017,573.9154,1277.4245999999998,0.2670807453416149,31
2023-12-11,40,1127,3,0,1,0,1,28.4,94.22,218.2,9.91,817,1300.59,1251.34,7,333,54,2023,12,11,50,4,1,2,0,3,2.446107784431138,49.25,91.04129999999999,1209.5486999999998,0.16167664670658682,0
2023-12-12,28,1061,5,1,0,0,1,32.1,112.73,187.32,3.99,823,423.76,384.57,48,397,52,2023,12,12,50,4,5,2,0,3,2.0678391959798996,39.19,203.4048,220.3552,0.1306532663316583,0
2023-12-13,21,1148,3,2,0,1,2,13.8,91.23,244.97,9.71,332,1555.97,1587.15,30,215,74,2023,12,13,50,4,6,2,0,3,1.537037037037037,-31.180000000000064,466.791,1089.179,0.3425925925925926,30
2023-12-15,5,1086,0,2,1,0,1,33.8,101.08,228.03,9.72,126,1860.66,1796.02,17,233,48,2023,12,15,50,4,0,2,0,3,0.5384615384615384,64.6400000000001,316.3122,1544.3478,0.20512820512820512,0
2023-12-16,38,1040,3,1,1,1,1,37.9,112.99,228.35,9.3,527,315.26,323.4,47,125,35,2023,12,16,50,4,2,2,1,3,4.182539682539683,-8.139999999999986,148.1722,167.0878,0.2777777777777778,47
2023-12-17,26,1179,0,0,0,0,0,30.7,108.42,278.52,6.14,475,1490.83,1617.7,9,431,45,2023,12,17,50,4,3,2,1,3,1.099537037037037,-126.87000000000012,134.1747,1356.6553,0.10416666666666667,0
2023-12-18,11,1022,1,0,0,0,2,30.2,98.16,284.97,7.94,111,1832.66,1790.98,26,153,15,2023,12,18,51,4,1,2,0,3,0.7207792207792207,41.680000000000064,476.49160000000006,1356.1684,0.09740259740259741,0
2023-12-19,14,1156,1,3,1,1,1,32.5,80.1,247.34,9.99,42,1670.82,1781.14,5,361,163,2023,12,19,51,4,5,2,0,3,0.11602209944751381,-110.32000000000016,83.541,1587.279,0.45027624309392267,5
2023-12-20,37,1026,6,1,1,1,1,21.1,86.13,261.31,5.5,118,1597.26,1630.49,10,193,71,2023,12,20,51,4,6,2,0,3,0.6082474226804123,-33.23000000000002,159.726,1437.534,0.36597938144329895,10
